timestamp,open,high,low,volume,close,close_predicted_1,close_predicted_2
2024-05-03 08:00:00,59186.26953125,59392.4140625,59146.7265625,0,59244.4921875,68995.59375,65262.28125
2024-05-03 09:00:00,59231.38671875,59574.38671875,59231.38671875,0,59504.0,67640.5234375,64445.30859375
2024-05-03 10:00:00,59495.59765625,59495.59765625,58892.45703125,0,59036.72265625,65694.5390625,63284.16015625
2024-05-03 11:00:00,59044.8046875,59397.95703125,58887.67578125,0,59281.33203125,65192.703125,62977.4140625
2024-05-03 12:00:00,59285.08984375,60693.3359375,59013.984375,569040896,60693.3359375,67233.0078125,64281.828125
2024-05-03 13:00:00,60645.46875,61737.734375,60572.3828125,2481596416,61662.1953125,71153.2109375,66797.7421875
2024-05-03 14:00:00,61699.7265625,62039.96484375,61431.18359375,488306688,61660.2265625,74171.3046875,68763.8046875
2024-05-03 15:00:00,61648.47265625,61766.8515625,61380.83203125,0,61766.8515625,76628.546875,70268.609375
2024-05-03 16:00:00,61698.07421875,61997.82421875,61582.10546875,332652544,61674.0625,78470.4921875,71534.8359375
2024-05-03 17:00:00,61693.65625,61952.2421875,61576.3671875,0,61852.609375,80160.5,72517.0625
2024-05-03 18:00:00,61837.90625,61984.40625,61750.46875,0,61821.20703125,81711.90625,73660.171875
2024-05-03 19:00:00,61832.6796875,62025.58984375,61642.3515625,0,62025.58984375,83110.640625,74580.1484375
2024-05-03 20:00:00,62105.0390625,63172.9375,62013.14453125,1153718272,62860.75,84998.53125,75710.328125
2024-05-03 21:00:00,62903.46484375,62948.828125,62425.1015625,0,62593.28125,86369.25,76622.5703125
2024-05-03 22:00:00,62774.14453125,63023.6015625,62731.97265625,229607424,62858.1484375,88101.65625,77885.4375
2024-05-03 23:00:00,62838.44140625,63240.93359375,62828.5625,320907264,62889.01953125,88937.2890625,78326.8125
2024-05-04 00:00:00,62911.71875,63199.1015625,62839.703125,0,63123.515625,90020.8203125,79202.390625
2024-05-04 01:00:00,63137.453125,63558.10546875,62870.0703125,228624384,62914.22265625,90574.2421875,79607.828125
2024-05-04 02:00:00,62903.953125,62905.6171875,62638.41796875,0,62705.02734375,90804.1171875,79798.6015625
2024-05-04 03:00:00,62707.37890625,62887.16015625,62692.76953125,0,62722.58984375,90793.46875,79684.3359375
2024-05-04 04:00:00,62736.6796875,63122.78515625,62719.03125,155394048,63122.78515625,91166.453125,80101.984375
2024-05-04 05:00:00,63074.6640625,63400.0859375,63015.64453125,141899776,63383.40625,91034.546875,79966.6875
2024-05-04 06:00:00,63404.625,63404.625,62970.3203125,0,62985.30078125,90224.640625,79668.84375
2024-05-04 07:00:00,62986.89453125,63128.140625,62942.1015625,0,62985.26953125,88685.03125,78747.890625
2024-05-04 08:00:00,62981.7578125,63218.25390625,62972.05078125,0,63155.22265625,86874.59375,77691.0390625
2024-05-04 09:00:00,63171.8828125,63292.6875,63090.19921875,0,63152.83984375,84835.84375,76347.203125
2024-05-04 10:00:00,63189.7109375,64290.63671875,63140.828125,649922560,64290.63671875,82486.46875,75063.5625
2024-05-04 11:00:00,64446.61328125,64464.6875,63796.58203125,916570112,63866.68359375,78475.734375,72535.78125
2024-05-04 12:00:00,63875.61328125,64025.62109375,63811.859375,0,64009.7578125,77444.15625,71936.6953125
2024-05-04 13:00:00,64077.265625,64144.16015625,63510.13671875,0,63747.8828125,77473.1015625,72042.9296875
2024-05-04 14:00:00,63747.23046875,63911.87109375,63587.83203125,0,63849.1015625,77136.96875,71803.8984375
2024-05-04 15:00:00,63845.82421875,63845.82421875,63513.91796875,0,63642.15234375,76712.09375,71634.015625
2024-05-04 16:00:00,63630.97265625,63722.91015625,63456.140625,0,63672.2734375,75758.3125,71003.7421875
2024-05-04 17:00:00,63692.12890625,63692.12890625,63401.86328125,0,63475.875,74855.6953125,70525.75
2024-05-04 18:00:00,63475.33203125,63723.90234375,63430.5,0,63648.3671875,73577.0390625,69701.3359375
2024-05-04 19:00:00,63656.1875,64009.44140625,63570.66796875,0,63955.3984375,72738.09375,69195.7578125
2024-05-04 20:00:00,63934.9453125,64166.91015625,63888.73828125,0,63898.890625,72908.796875,69371.0859375
2024-05-04 21:00:00,63878.1171875,64114.640625,63584.3828125,0,63924.4140625,72610.3671875,69145.75
2024-05-04 22:00:00,63915.109375,63921.23828125,63619.8828125,0,63626.140625,72372.875,69012.6953125
2024-05-04 23:00:00,63633.7890625,63931.26953125,63633.7890625,0,63893.9921875,72327.078125,69050.125
2024-05-05 00:00:00,63899.5859375,64150.76953125,63483.18359375,141912064,63527.40625,72205.6875,68979.4453125
2024-05-05 01:00:00,63522.55078125,63582.6015625,62955.3046875,0,63330.7578125,71897.0078125,68791.453125
2024-05-05 02:00:00,63326.12109375,63428.6328125,63181.2265625,0,63182.5625,71335.1328125,68449.796875
2024-05-05 03:00:00,63181.63671875,63271.47265625,63043.21875,0,63241.83203125,70679.3203125,68041.7421875
2024-05-05 04:00:00,63248.625,63407.01953125,63248.625,0,63376.3671875,70498.65625,67927.9296875
2024-05-05 05:00:00,63359.93359375,63484.7265625,63182.30859375,0,63208.94921875,70609.015625,67995.421875
2024-05-05 06:00:00,63223.19921875,63461.953125,63195.48046875,0,63390.921875,70197.4453125,67711.59375
2024-05-05 07:00:00,63396.05078125,63920.1484375,63389.203125,200443904,63762.27734375,69801.125,67509.21875
2024-05-05 08:00:00,63758.2734375,63896.82421875,63610.21875,298469376,63691.765625,69514.546875,67342.2734375
2024-05-05 09:00:00,63679.4609375,63736.76953125,63591.21484375,7127040,63697.38671875,69175.0,67131.8984375
2024-05-05 10:00:00,63686.203125,63828.67578125,63593.53515625,0,63700.12109375,68494.3046875,66693.7578125
2024-05-05 11:00:00,63702.62109375,63939.15625,63663.234375,0,63852.8671875,68456.5703125,66647.0546875
2024-05-05 12:00:00,63862.7109375,63877.43359375,63686.9921875,0,63732.42578125,68232.15625,66526.9375
2024-05-05 13:00:00,63744.98046875,64245.93359375,63687.88671875,175521792,64107.65625,68624.390625,66774.9921875
2024-05-05 14:00:00,64123.7109375,64143.0078125,63814.5625,23707648,64143.0078125,68938.7109375,66954.2109375
2024-05-05 15:00:00,64109.05078125,64576.83203125,64026.4140625,794212352,64449.6953125,69884.0703125,67587.2578125
2024-05-05 16:00:00,64484.73828125,64506.63671875,64234.35546875,212148224,64307.66015625,70315.703125,67844.7109375
2024-05-05 17:00:00,64315.0859375,64452.0859375,64201.62109375,0,64254.796875,70685.6015625,68114.15625
2024-05-05 18:00:00,64234.44140625,64250.56640625,63899.4765625,170616832,63935.07421875,70727.390625,68141.4453125
2024-05-05 19:00:00,63957.484375,64023.765625,63882.06640625,0,63885.296875,70650.953125,68061.2421875
2024-05-05 20:00:00,63888.875,63888.875,63625.84765625,0,63745.67578125,70661.2578125,68099.03125
2024-05-05 21:00:00,63746.8203125,63830.734375,63643.3984375,0,63816.85546875,70622.890625,68073.4765625
2024-05-05 22:00:00,63858.83203125,63897.91015625,63725.19921875,0,63897.91015625,70640.953125,68090.7265625
2024-05-05 23:00:00,63872.140625,64210.7890625,63856.64453125,254928896,64044.046875,70687.15625,68077.65625
2024-05-06 00:00:00,64032.6328125,64297.046875,64032.6328125,0,64230.75,70935.0390625,68277.921875
2024-05-06 01:00:00,64231.765625,64467.38671875,64124.47265625,0,64160.96875,70840.671875,68235.9765625
2024-05-06 02:00:00,64161.328125,64223.0078125,63867.80859375,31041536,63867.80859375,70333.015625,67926.046875
2024-05-06 03:00:00,63851.6953125,63933.50390625,63752.59765625,0,63887.4921875,69834.53125,67625.1484375
2024-05-06 04:00:00,63876.10546875,64172.02734375,63802.9765625,208668672,64157.859375,69564.6328125,67469.5234375
2024-05-06 05:00:00,64165.0,64324.0703125,64052.82421875,255514624,64168.03125,68827.296875,66997.546875
2024-05-06 06:00:00,64192.6484375,64458.73828125,64158.3046875,406423552,64237.54296875,68410.3359375,66770.6015625
2024-05-06 07:00:00,64242.49609375,64512.5859375,64194.64453125,189782016,64512.5859375,68806.3203125,67026.828125
2024-05-06 08:00:00,64552.12890625,65446.6640625,64498.44921875,1584349184,65137.6953125,70415.34375,68033.5625
2024-05-06 09:00:00,65154.87109375,65341.8046875,65143.22265625,435687424,65146.59765625,71520.421875,68758.2578125
2024-05-06 10:00:00,65161.46875,65249.79296875,63890.1640625,1510389760,64092.9609375,71353.53125,68651.734375
2024-05-06 11:00:00,64040.3203125,64329.50390625,64040.3203125,663926784,64215.8125,71299.875,68663.8828125
2024-05-06 12:00:00,64208.30078125,64303.12890625,63396.73828125,1495648256,63572.51953125,71492.1640625,68775.6796875
2024-05-06 13:00:00,63583.33984375,63973.06640625,63484.16796875,524603392,63847.66015625,71539.34375,68765.9296875
2024-05-06 14:00:00,63876.3671875,64181.33984375,63313.234375,828936192,63313.234375,72241.6796875,69189.9140625
2024-05-06 15:00:00,63286.5234375,63701.53515625,63015.6875,748871680,63701.53515625,72300.15625,69257.5390625
2024-05-06 16:00:00,63675.7421875,63737.64453125,63146.6875,139210752,63156.2578125,72960.1015625,69603.3203125
2024-05-06 17:00:00,63191.03515625,63482.78125,62982.83984375,614793216,63122.35546875,73525.2578125,69948.40625
2024-05-06 18:00:00,63159.94140625,63497.2578125,62993.86328125,268752896,63423.6640625,73820.5234375,70116.7578125
2024-05-06 19:00:00,63411.72265625,63411.72265625,62785.57421875,873410560,63191.59765625,74271.0625,70386.59375
2024-05-06 20:00:00,63194.43359375,63387.6484375,63054.83203125,251641856,63316.73046875,74453.90625,70512.984375
2024-05-06 21:00:00,63309.78515625,63585.28515625,63309.78515625,238495744,63572.66796875,74660.5390625,70673.28125
2024-05-06 22:00:00,63551.56640625,63561.49609375,63442.74609375,133203968,63495.0703125,74772.2109375,70744.2890625
2024-05-06 23:00:00,63492.1953125,63492.1953125,63165.90625,0,63165.90625,75040.8203125,70836.390625
2024-05-07 00:00:00,63163.44921875,63602.859375,62985.1171875,486096896,63524.015625,75044.0859375,70893.078125
2024-05-07 01:00:00,63531.7890625,63931.7734375,63485.3984375,404463616,63877.7578125,74958.4140625,70821.953125
2024-05-07 02:00:00,63883.95703125,63900.44921875,63636.67578125,0,63700.4140625,74951.9375,70825.8359375
2024-05-07 03:00:00,63702.37890625,63719.90625,62957.41796875,618754048,63240.8203125,75026.65625,70802.8125
2024-05-07 04:00:00,63243.390625,63432.4765625,63131.39453125,152707072,63432.4765625,75032.5390625,70797.09375
2024-05-07 05:00:00,63445.58984375,63626.53515625,63273.734375,213553152,63510.2109375,74907.859375,70715.5078125
2024-05-07 06:00:00,63546.34375,63683.9140625,63435.53515625,18178048,63645.3671875,74742.46875,70661.2265625
2024-05-07 07:00:00,63660.5703125,63800.3203125,63660.5703125,0,63701.359375,74190.875,70296.65625
2024-05-07 08:00:00,63676.39453125,64336.3125,63658.421875,0,64266.51171875,72523.6328125,69183.8515625
2024-05-07 09:00:00,64224.015625,64326.8828125,64117.78125,0,64126.3046875,70253.5625,67752.515625
2024-05-07 10:00:00,64125.44921875,64158.12109375,63791.0546875,0,64107.62109375,70315.625,67819.6328125
2024-05-07 11:00:00,64108.15234375,64120.5390625,63396.2109375,0,63506.19921875,69720.6015625,67407.71875
2024-05-07 12:00:00,63498.2421875,63733.7421875,63493.640625,0,63659.3984375,69708.65625,67401.765625
2024-05-07 13:00:00,63663.7734375,63708.1484375,63161.8359375,0,63161.8359375,69799.21875,67451.640625
2024-05-07 14:00:00,63204.546875,63822.890625,63121.18359375,0,63822.890625,69873.703125,67536.5078125
2024-05-07 15:00:00,64015.70703125,64246.27734375,63682.46484375,0,63724.53125,69886.2578125,67544.7421875
2024-05-07 16:00:00,63745.26953125,63868.765625,63498.0390625,0,63590.96484375,69681.5078125,67421.1171875
2024-05-07 17:00:00,63638.5546875,63638.5546875,63344.56640625,0,63410.484375,69437.84375,67267.0703125
2024-05-07 18:00:00,63388.0546875,63388.0546875,62853.01171875,187430912,63153.7578125,69581.0,67330.3984375
2024-05-07 19:00:00,63155.96484375,63225.63671875,62989.28515625,0,62989.28515625,69867.328125,67505.171875
2024-05-07 20:00:00,63040.75390625,63144.39453125,62916.83984375,0,62971.66796875,70267.1484375,67774.390625
2024-05-07 21:00:00,62975.5390625,63162.36328125,62841.60546875,0,63089.328125,70458.2578125,67859.0078125
2024-05-07 22:00:00,63067.30078125,63084.00390625,62764.97265625,596318208,62841.5390625,71012.796875,68231.171875
2024-05-07 23:00:00,62853.0390625,62853.0390625,62308.6171875,849182720,62364.8203125,72140.1484375,68887.0703125
2024-05-08 00:00:00,62322.08203125,62661.43359375,62138.43359375,233715712,62598.94921875,72830.3828125,69348.28125
2024-05-08 01:00:00,62586.515625,62664.41796875,62461.22265625,0,62521.03515625,73161.5390625,69485.4375
2024-05-08 02:00:00,62517.546875,62813.859375,62517.546875,63651840,62799.078125,73344.5703125,69586.734375
2024-05-08 03:00:00,62795.53125,62940.2109375,62630.109375,0,62860.43359375,73572.1875,69782.2265625
2024-05-08 04:00:00,62880.421875,62980.734375,62407.1953125,28241920,62568.359375,73964.0078125,70010.1328125
2024-05-08 05:00:00,62529.625,62735.78515625,62396.578125,0,62606.45703125,74158.6484375,70065.8984375
2024-05-08 06:00:00,62605.21875,62677.11328125,62164.59375,228868096,62486.4921875,74472.2109375,70283.234375
2024-05-08 07:00:00,62490.0078125,62542.97265625,62149.953125,153493504,62184.890625,74911.09375,70533.5703125
2024-05-08 08:00:00,62194.08984375,62382.02734375,62096.30078125,0,62302.2578125,74164.015625,70004.828125
2024-05-08 09:00:00,62371.6484375,62395.953125,62091.32421875,105363456,62280.19140625,73645.2734375,69643.328125
2024-05-08 10:00:00,62295.73046875,62496.19921875,62272.06640625,0,62467.3515625,72677.078125,69008.265625
2024-05-08 11:00:00,62457.54296875,62485.546875,62155.3828125,0,62267.50390625,72579.046875,68928.5859375
2024-05-08 12:00:00,62268.984375,62437.77734375,62106.5703125,0,62205.44921875,72371.96875,68827.140625
2024-05-08 13:00:00,62226.28515625,62356.984375,61812.28125,589953024,62349.28125,72381.0,68815.2578125
2024-05-08 14:00:00,62406.01953125,62760.9765625,62178.9375,258519040,62596.13671875,71270.703125,68103.7734375
2024-05-08 15:00:00,62574.3828125,62590.94921875,61936.6015625,0,62276.8046875,70228.8359375,67383.6015625
2024-05-08 16:00:00,62258.8359375,62401.16015625,62012.1875,191954944,62401.16015625,69198.5390625,66760.0
2024-05-08 17:00:00,62423.75390625,62629.20703125,62383.25,167247872,62579.421875,68238.78125,66139.640625
2024-05-08 18:00:00,62581.33203125,62726.4609375,62460.25,0,62502.55859375,67676.609375,65776.328125
2024-05-08 19:00:00,62498.7578125,62508.6640625,61961.44921875,243908608,62233.46875,67441.8125,65611.3359375
2024-05-08 20:00:00,62154.31640625,62180.2578125,61482.7265625,753676288,61593.57421875,68256.0859375,66106.140625
2024-05-08 21:00:00,61569.53125,61705.23828125,61394.78515625,294174720,61473.25,68784.203125,66379.7578125
2024-05-08 22:00:00,61469.6875,61537.43359375,61132.40625,0,61231.9140625,69984.546875,67149.640625
2024-05-08 23:00:00,61239.43359375,61239.43359375,60887.19140625,0,61158.578125,71144.265625,67817.96875
2024-05-09 00:00:00,61162.90625,61435.66015625,61147.81640625,0,61399.796875,71738.25,68203.9375
2024-05-09 01:00:00,61388.5234375,61533.9921875,61376.78515625,0,61519.90234375,71954.7109375,68279.75
2024-05-09 02:00:00,61523.84765625,61648.87890625,61465.86328125,0,61641.9140625,71836.234375,68237.921875
2024-05-09 03:00:00,61642.296875,61734.46484375,61421.4765625,9031680,61672.72265625,71397.421875,67896.359375
2024-05-09 04:00:00,61658.40625,61720.19921875,61425.921875,0,61497.86328125,71468.53125,67966.8203125
2024-05-09 05:00:00,61501.03515625,61648.39453125,61442.1953125,0,61588.796875,71217.796875,67748.953125
2024-05-09 06:00:00,61590.76171875,61741.625,61517.15625,0,61619.3515625,71119.8203125,67726.3359375
2024-05-09 07:00:00,61588.9296875,61608.203125,61166.10546875,0,61220.17578125,71435.4375,67855.875
2024-05-09 08:00:00,61229.0703125,61386.4765625,61158.015625,0,61269.43359375,71649.328125,68025.1796875
2024-05-09 09:00:00,61287.69140625,61323.0234375,60954.546875,0,61232.75390625,71725.3046875,68005.9609375
2024-05-09 10:00:00,61227.43359375,61227.43359375,60860.14453125,93763584,60860.14453125,72015.515625,68162.4609375
2024-05-09 11:00:00,60796.2734375,61138.265625,60660.4609375,538187776,61054.52734375,72191.1640625,68300.0703125
2024-05-09 12:00:00,61030.64453125,61514.39453125,61030.64453125,273014784,61511.66015625,71977.2734375,68158.8046875
2024-05-09 13:00:00,61496.01171875,61496.01171875,60916.2421875,0,61136.19140625,71718.703125,67918.7421875
2024-05-09 14:00:00,61156.06640625,61457.01953125,61156.06640625,0,61450.328125,70894.65625,67448.8515625
2024-05-09 15:00:00,61520.29296875,62226.28125,61486.9765625,678252544,62121.359375,70722.5078125,67330.3125
2024-05-09 16:00:00,62138.78125,62578.62109375,61915.5390625,1079642112,61915.5390625,70159.859375,66976.96875
2024-05-09 17:00:00,61846.96875,62172.4453125,61795.61328125,245499904,61959.0234375,69165.625,66303.9375
2024-05-09 18:00:00,61939.93359375,62234.7421875,61931.6953125,17051648,62199.58203125,68592.3671875,65938.1171875
2024-05-09 19:00:00,62239.9921875,62515.8359375,62194.79296875,0,62414.9375,68974.1640625,66221.7265625
2024-05-09 20:00:00,62418.1484375,62623.58203125,62373.12109375,0,62623.58203125,70212.265625,67010.484375
2024-05-09 21:00:00,62622.515625,62799.56640625,62450.7734375,0,62549.95703125,71090.171875,67573.5390625
2024-05-09 22:00:00,62532.74609375,63382.02734375,62530.265625,168048640,63295.296875,73172.234375,68926.9765625
2024-05-09 23:00:00,63279.96875,63282.546875,62883.5,0,63046.765625,74138.265625,69493.9140625
2024-05-10 00:00:00,63061.99609375,63075.9296875,62773.05078125,0,62829.19140625,74826.6171875,70014.8203125
2024-05-10 01:00:00,62871.12109375,62927.328125,62682.37109375,131633152,62873.3828125,75440.984375,70425.2734375
2024-05-10 02:00:00,62872.828125,62984.5703125,62793.1328125,0,62875.12890625,76005.5234375,70795.03125
2024-05-10 03:00:00,62897.20703125,62930.0078125,62806.6953125,0,62916.93359375,76450.0625,71014.0078125
2024-05-10 04:00:00,62910.82421875,62996.51171875,62838.07421875,0,62931.01953125,76805.4453125,71257.1171875
2024-05-10 05:00:00,62927.109375,62958.8828125,62691.1953125,0,62765.609375,77060.8515625,71508.453125
2024-05-10 06:00:00,62765.16015625,63210.34375,62765.16015625,141074432,63175.140625,77557.296875,71839.7265625
2024-05-10 07:00:00,63158.71875,63334.23828125,63000.7734375,760651776,63133.01953125,77540.078125,71892.21875
2024-05-10 08:00:00,63115.4609375,63115.4609375,62869.0,0,62981.23828125,77118.7890625,71589.6640625
2024-05-10 09:00:00,63040.265625,63137.76171875,62864.68359375,0,63096.5546875,76946.75,71561.828125
2024-05-10 10:00:00,63114.96875,63114.96875,62874.59765625,0,63009.6875,75699.2421875,70804.515625
2024-05-10 11:00:00,63015.96875,63283.125,62830.9375,0,63283.125,74694.3671875,70202.140625
2024-05-10 12:00:00,63297.09765625,63437.75,62971.2421875,0,63016.703125,73926.078125,69686.234375
2024-05-10 13:00:00,63011.875,63078.01953125,62844.39453125,0,63035.0,72215.484375,68702.2578125
2024-05-10 14:00:00,63034.87109375,63034.87109375,60905.0390625,1956147200,61223.125,72749.3203125,69032.0234375
2024-05-10 15:00:00,61084.42578125,61247.08203125,60765.57421875,731889664,60913.7109375,74836.9921875,70343.4609375
2024-05-10 16:00:00,60840.85546875,61246.734375,60432.54296875,205176832,61110.2890625,75872.796875,70908.5
2024-05-10 17:00:00,61064.1484375,61064.1484375,60291.0,790075392,60385.109375,78363.4296875,72444.0
2024-05-10 18:00:00,60372.35546875,60700.4140625,60248.46875,573736960,60648.94140625,80078.8203125,73480.9296875
2024-05-10 19:00:00,60693.26953125,60807.6640625,60529.59375,211456000,60725.43359375,81392.9453125,74280.890625
2024-05-10 20:00:00,60647.7890625,60916.01171875,60463.703125,222025728,60463.703125,82984.2734375,75333.8671875
2024-05-10 21:00:00,60465.2734375,60746.02734375,60458.78125,0,60613.81640625,84004.0078125,75932.8125
2024-05-10 22:00:00,60689.62890625,60891.8671875,60640.26171875,0,60853.01953125,84031.9609375,75817.765625
2024-05-10 23:00:00,60847.359375,60987.765625,60785.38671875,0,60806.5625,84394.734375,76113.578125
2024-05-11 00:00:00,60791.7578125,60908.62109375,60656.8828125,0,60782.21875,84658.359375,76245.1796875
2024-05-11 01:00:00,60768.19140625,61057.33203125,60768.19140625,0,60870.6640625,84665.421875,76224.8515625
2024-05-11 02:00:00,60879.640625,60944.3125,60759.86328125,0,60859.140625,84427.5390625,75937.3671875
2024-05-11 03:00:00,60879.78125,60883.75390625,60719.6328125,0,60719.6328125,84389.890625,75991.9921875
2024-05-11 04:00:00,60728.9453125,60833.984375,60714.21875,0,60773.3671875,83906.078125,75551.828125
2024-05-11 05:00:00,60780.76953125,60900.98828125,60768.921875,0,60895.6171875,83502.078125,75259.609375
2024-05-11 06:00:00,60905.6015625,61059.2109375,60898.83984375,0,60953.9453125,82591.5546875,74749.1015625
2024-05-11 07:00:00,60939.9375,60977.63671875,60888.23046875,0,60971.5546875,81355.8828125,73947.203125
2024-05-11 08:00:00,60987.93359375,61056.625,60805.28125,0,60805.28125,80185.15625,73185.59375
2024-05-11 09:00:00,60804.80859375,60850.7578125,60696.09375,6393856,60826.65234375,78565.3125,72146.2421875
2024-05-11 10:00:00,60890.53515625,60890.53515625,60694.5234375,0,60732.86328125,76809.7890625,70988.9140625
2024-05-11 11:00:00,60726.01171875,60760.1640625,60509.14453125,0,60682.44921875,73742.84375,68959.7265625
2024-05-11 12:00:00,60694.15625,60789.34765625,60636.703125,0,60706.09375,70484.46875,66882.5234375
2024-05-11 13:00:00,60693.51171875,60954.59375,60655.32421875,0,60947.5234375,64390.5390625,63058.96875
